Bookmark
Bookmark this report: https://irmadev.nps.gov/Stats/SSRSReports/National%20Reports/Query%20Builder%20for%20Traffic%20Counts%20(1985%20-%20Last%20Calendar%20Year)

ParkName,UnitCode,ParkType,Region,TrafficCounter,Year,Month,TrafficCount,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionType,TrafficCountTotal,YearTotal,TrafficCountTotal
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,1,"1,249",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,2,942,New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,3,"2,833",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,4,"3,386",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,5,"5,334",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,6,"7,847",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,7,"9,463",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,8,"6,146",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,9,"4,753",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,10,"9,844",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,11,"2,673",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,12,"1,160",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE AREA,2021,"55,630"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,1,"1,787",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,2,859,New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,3,"2,222",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,4,"1,783",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,5,"4,579",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,6,"11,504",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,7,"9,463",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,8,"9,210",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,9,"6,185",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,10,"8,535",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,11,"5,018",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,12,"1,517",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"62,662"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,1,894,New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,2,430,New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,3,"1,111",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,4,892,New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,5,"2,290",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,6,"5,752",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,7,"4,732",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,8,"4,605",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,9,"3,093",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,10,"4,268",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,11,"2,509",New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,12,759,New River Gorge NP & PRES,NERI,National Park,Northeast ,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2021,"31,331"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,1,"2,994",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,2,"2,430",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,3,"1,688",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,4,"2,454",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,5,"2,473",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,6,"2,575",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,7,"2,957",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,8,"2,600",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,9,"3,670",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,10,773,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,11,118,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,12,45,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT CANOE CAMP,2021,"24,777"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,1,"1,976",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,2,"1,486",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,3,"2,604",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,4,"2,842",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,5,"3,373",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,6,"3,150",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,7,"2,884",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,8,"2,666",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,9,"2,802",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,10,"2,641",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,11,"2,209",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,12,"1,939",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT KAMIAH,2021,"30,572"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,1,"1,078",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,2,"1,463",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,3,"1,354",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,4,"1,656",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,5,"2,351",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,6,"2,615",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,7,"1,820",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,8,"1,615",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,9,"1,694",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,10,"1,918",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,11,"1,399",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,12,843,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SOUTH GATE,2021,"19,806"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,1,"1,343",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,2,"1,075",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,3,"1,170",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,4,"1,179",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,5,"1,890",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,6,"2,386",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,7,"2,344",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,8,"2,416",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,9,"2,228",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,10,"1,931",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,11,"1,342",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,12,"1,456",Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT SPALDING MAIN GATE,2021,"20,760"
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,1,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,2,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,3,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,4,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,5,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,6,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,7,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,8,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,9,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,10,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,11,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,12,0,Nez Perce NHP,NEPE,National Historical Park,Pacific West ,TRAFFIC COUNT AT WHITE BIRD,2021,0
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,1,278,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,2,310,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,3,295,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,4,190,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,5,182,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,6,132,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,7,175,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,8,165,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,9,115,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,10,131,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,11,173,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,12,98,Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT LEE'S TRENCHES,2021,"2,244"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,1,"2,066",Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"28,069"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,2,"2,285",Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"28,069"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,3,"3,611",Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"28,069"
Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,4,"3,187",Ninety Six NHS,NISI,National Historic Site,Southeast ,TRAFFIC COUNT AT MAIN ENTRANCE,2021,"28,069"
